frequency	angle1	angle2	angle3
9.510130e+00	5.162029e-04	5.072621e-05	5.261475e-04
9.521012e+00	4.916884e-04	1.156282e-04	7.842630e-04
9.531893e+00	5.507937e-04	1.414982e-04	8.019556e-04
9.542774e+00	3.710792e-04	1.612811e-04	8.603892e-04
9.553655e+00	3.656800e-04	8.681449e-05	1.010309e-03
9.564536e+00	4.524063e-04	1.100562e-04	9.360468e-04
9.575417e+00	5.861529e-04	2.720318e-04	8.586089e-04
9.586298e+00	3.482460e-04	1.462501e-05	5.481715e-04
9.597180e+00	4.884371e-04	5.690181e-05	5.176449e-04
9.608061e+00	4.617735e-04	2.011518e-04	1.101157e-03
9.618942e+00	5.818619e-04	8.874300e-05	8.745628e-04
9.629823e+00	4.420441e-04	1.513199e-04	1.116415e-03
9.640704e+00	5.360084e-04	4.636386e-05	8.681154e-04
9.651585e+00	5.012354e-04	1.668852e-04	7.959989e-04
9.662467e+00	5.229580e-04	1.659636e-04	6.201875e-04
9.673348e+00	6.067107e-04	2.149903e-04	8.336796e-04
9.684229e+00	4.669488e-04	1.031927e-04	8.474330e-04
9.695110e+00	2.893513e-04	7.159875e-05	7.387004e-04
9.705991e+00	3.760101e-04	1.494435e-04	6.182483e-04
9.716872e+00	5.187603e-04	3.360979e-04	8.123972e-04
9.727753e+00	3.055542e-04	2.417806e-04	7.849969e-04
9.738635e+00	4.385960e-04	1.178420e-05	7.619550e-04
9.749516e+00	3.825930e-04	2.102628e-04	7.681118e-04
9.760397e+00	4.814286e-04	1.417231e-04	6.992061e-04
9.771278e+00	6.985888e-04	1.514400e-04	1.313249e-03
9.782159e+00	7.016407e-04	2.119249e-04	9.828906e-04
9.793040e+00	3.159536e-04	6.083625e-05	7.426565e-04
