frequency	angle1	angle2	angle3
3.802194e+00	1.157403e-03	2.500275e-03	1.385345e-03
3.813647e+00	1.033851e-03	2.556289e-03	1.720525e-03
3.825099e+00	1.147026e-03	2.048681e-03	1.304253e-03
3.836551e+00	6.616732e-04	2.827372e-03	7.861812e-04
3.848004e+00	3.051507e-04	2.729401e-03	1.226116e-03
3.859456e+00	6.982234e-04	2.044603e-03	1.250550e-03
3.870909e+00	8.540756e-04	1.639835e-03	1.282152e-03
3.882361e+00	4.611469e-04	2.700886e-03	9.212537e-04
3.893813e+00	1.207337e-03	1.562960e-03	1.477539e-03
3.905266e+00	1.209997e-03	2.549016e-03	1.479903e-03
3.916718e+00	1.692042e-04	2.586826e-03	1.048489e-03
3.928171e+00	1.284053e-03	2.325761e-03	1.478605e-03
3.939623e+00	8.149900e-04	2.540279e-03	1.215839e-03
3.951075e+00	4.694281e-04	2.264053e-03	1.361454e-03
3.962528e+00	4.785852e-04	2.710151e-03	1.759246e-03
3.973980e+00	6.197612e-04	2.031392e-03	9.984796e-04
3.985433e+00	1.120451e-03	2.890848e-03	1.848656e-03
3.996885e+00	5.990728e-04	2.006436e-03	1.658603e-03
4.008337e+00	5.789365e-04	2.046426e-03	9.478962e-04
4.019790e+00	6.125322e-04	2.714590e-03	1.120527e-03
4.031242e+00	9.449854e-04	1.864201e-03	1.159260e-03
4.042695e+00	1.014257e-03	2.864531e-03	1.202021e-03
4.054147e+00	2.255579e-04	2.232485e-03	1.394045e-03
4.065599e+00	1.019247e-03	2.146023e-03	1.296143e-03
4.077052e+00	1.096549e-03	2.757782e-03	1.430043e-03
4.088504e+00	8.541246e-04	1.713618e-03	1.370630e-03
4.099956e+00	8.368561e-04	1.901815e-03	9.540987e-04
4.111409e+00	9.722836e-04	1.178483e-03	1.329363e-04
4.122861e+00	9.067760e-04	2.229982e-03	9.095945e-04
4.134314e+00	9.478200e-04	1.813810e-03	9.465793e-04
4.145766e+00	7.929924e-04	2.316527e-03	1.178079e-03
4.157218e+00	5.860402e-04	1.637713e-03	1.200597e-03
4.168671e+00	4.846816e-04	1.480625e-03	1.439785e-03
4.180123e+00	4.706870e-04	1.164309e-03	1.033677e-03
4.191576e+00	1.163578e-03	2.370164e-03	9.838383e-04
4.203028e+00	1.095564e-03	2.215170e-03	8.624768e-04
4.214480e+00	1.250456e-03	2.807585e-03	1.080792e-03
4.225933e+00	4.324501e-04	2.383574e-03	1.695530e-03
4.237385e+00	8.444513e-05	2.239323e-03	1.697500e-03
4.248838e+00	7.547674e-04	2.083461e-03	1.344123e-03
4.260290e+00	7.142091e-04	1.599265e-03	1.170856e-03
4.271742e+00	8.673904e-04	3.034259e-03	1.379462e-03
4.283195e+00	2.842469e-04	1.440366e-03	1.008736e-03
4.294647e+00	1.179462e-03	2.396260e-03	1.630707e-03
4.306100e+00	2.043297e-04	1.722852e-03	5.243695e-04
4.317552e+00	1.582211e-03	2.251654e-03	1.614338e-03
4.329004e+00	8.916749e-04	2.895647e-03	1.555458e-03
4.340457e+00	1.257124e-03	3.032050e-03	1.159984e-03
4.351909e+00	1.316174e-03	3.225330e-03	1.544533e-03
4.363362e+00	6.538046e-04	2.290885e-03	1.308008e-03
4.374814e+00	7.604060e-04	1.641650e-03	1.356912e-03
